WKT,fid,O,D,length,walkwidth2,walkwidth,width,side,buile_MAX,build_ave,build_Min,katagawa,green_ori,bridge,tunnel,crosswalk_ori,roof,river,D/H,gradient2,gradient,maxspeed,O_altitude,D_altitude,crosswalk,pedst,green,walkratio,road,sidewalk,building,wall,fence,pole,traffic li,traffic si,vegetation,terrain,sky,unlabeled,rider,car,truck,bus,train,motorcycle,bycycle,others
"LINESTRING (139.6354231 35.4396504,139.6349157 35.4392672,139.6348213 35.4391959)",476,191,392,74.34100000000001,2.5,2.5,14.0,1,,0.0,,,1,0,0,0,0,,0.0,0.0053806109999999996,-0.0054,30.0,1.2,1.6,0,0,1,0.178571428571429,0.218243651,0.072149206,0.43234761899999996,3.2500000000000004e-05,0.011013492,0.032706348999999996,0.000962698,0.009434126999999999,0.027997618999999998,0.007564286,0.046103967999999995,0.006642063,0.0,0.049142857000000005,0.021120635,0.001878571,0.0,0.0,0.002459524,10836.14286
"LINESTRING (139.6343805 35.438862,139.6347333 35.4391292,139.6348213 35.4391959)",477,191,376,54.527,2.5,2.5,13.0,1,,0.0,,,1,0,0,0,0,,0.0,0.0018339539999999998,-0.0018,30.0,1.2,1.3,0,0,1,0.19230769230769199,0.263884444,0.063312222,0.40422444399999996,0.00053,0.006537778,0.040588888999999996,0.00244,0.006313333000000001,0.042976667,0.011403333,0.097257778,0.004887778,0.0,0.035697778,0.000322222,7.780000000000001e-05,0.0,0.000257778,0.002574444,3008.4
"LINESTRING (139.6360329 35.4405747,139.63633 35.4403033)",478,192,684,40.437,3.5,3.5,17.0,1,,0.0,,,2,0,0,0,0,,0.0,-0.004945965,0.0049,30.0,1.6,1.4,0,0,1,0.20588235294117604,0.260534722,0.045806944,0.3011,0.0,0.004173611,0.024858333,0.001926389,0.003459722,0.209097222,0.017323611000000003,0.048138889000000004,0.0050125,0.000861111,0.053744444,7.08e-05,0.0016291670000000002,0.0,0.000306944,0.008916667,2347.0
"LINESTRING (139.6367893 35.4398943,139.63633 35.4403033)",479,192,194,61.641000000000005,3.5,3.5,17.0,1,,0.0,,,2,0,0,0,0,,0.0,0.004866891,-0.0049,30.0,1.6,1.9,0,0,1,0.20588235294117604,0.273539815,0.058313889,0.290448148,0.00892963,0.00827963,0.030698147999999998,0.001318519,0.004675,0.19648148199999999,0.02855,0.044122222,0.009125,0.0,0.021602778,0.000524074,0.002751852,0.0,0.0,0.0028564809999999997,3201.0
"LINESTRING (139.6368681 35.4406861,139.6363713 35.4403327,139.63633 35.4403033)",480,192,200,64.71600000000001,2.5,2.5,14.0,1,,0.0,,,1,0,0,0,0,,0.0,-0.004635639,0.0046,30.0,1.6,1.3,0,0,1,0.178571428571429,0.22195873,0.107463492,0.42889603200000004,0.017776984,0.004235714000000001,0.019103175,0.000942063,0.007803175,0.041596032000000005,0.003783333,0.047569047999999996,0.007092063000000001,0.000576984,0.030813492,0.038754762000000005,0.0,0.0,0.00030952400000000004,0.003104762,3279.714286
"LINESTRING (139.6357414 35.4398995,139.6362734 35.4402645,139.63633 35.4403033)",481,192,401,69.709,2.5,2.5,14.0,1,,0.0,,,1,0,0,0,0,,0.0,-0.00286907,0.0029,30.0,1.6,1.4,0,0,1,0.178571428571429,0.235615873,0.10611349199999999,0.36035634899999996,0.004603968,0.011130158999999999,0.028184127000000003,0.000665079,0.0050714290000000006,0.099892064,0.01878254,0.075149206,0.010230159,0.0,0.014184127,0.0017,0.00432619,0.0,0.000353175,0.006148413,3148.857143
"LINESTRING (139.6383002 35.4417413,139.638038 35.4420239)",482,193,209,39.391,5.0,5.0,29.1,1,,0.0,,,2,0,0,0,0,,0.0,0.002538651,-0.0025,40.0,1.6,1.7,0,0,1,0.17182130584192404,0.353836111,0.028404167,0.129661111,6.39e-05,0.012956944,0.018840278000000002,0.000581944,0.005841666999999999,0.19685694399999998,0.0030263890000000004,0.160869444,0.003122222,0.0,0.028979167000000004,0.008165278,0.004134722,0.0,0.0,0.000105556,8019.75
"LINESTRING (139.6378564 35.4414207,139.6382597 35.441711,139.6383002 35.4417413)",483,193,204,53.733999999999995,2.5,2.5,14.0,1,,0.0,,,1,0,0,0,0,,0.0,0.0,0.0,30.0,1.6,1.6,0,0,1,0.178571428571429,0.269839815,0.059272222,0.41266759299999994,0.0,0.007671296,0.036801852,0.001402778,0.01295463,0.070042593,0.002053704,0.044113889,0.001431481,0.0,0.06049907400000001,1.2e-05,0.004938889,4.63e-06,0.0,0.000402778,2860.333333
"LINESTRING (139.6387364 35.4412935,139.6383002 35.4417413)",484,193,195,63.568000000000005,5.0,5.0,29.1,1,,0.0,,,2,0,0,0,0,,0.0,0.003146237,-0.0031,40.0,1.6,1.8,0,0,1,0.17182130584192404,0.289775,0.044827778,0.2628,0.0,0.006689815,0.015908333,0.0013879629999999999,0.00619537,0.106059259,0.0017231479999999999,0.15679722199999999,0.002269444,0.0,0.017274074,0.060966667,0.010774074,0.0,0.0,9.17e-05,2962.833333
"LINESTRING (139.6373293 35.4402793,139.6368296 35.4399231,139.6367893 35.4398943)",485,194,201,65.007,0.0,5.5,5.5,0,,0.0,,,0,0,0,0,0,,0.0,0.0,0.0,,1.9,1.9,0,0,0,0.0,0.12249127,0.089414286,0.47741031700000003,0.000589683,0.03740873,0.027996032,0.000292857,0.009959524,0.12910476199999998,0.052898413,0.011986508,0.000542857,0.0,0.009170635,0.002134127,4.68e-05,0.0,0.0,0.0057404759999999996,4106.285714
"LINESTRING (139.6383218 35.4410025,139.6386954 35.4412676,139.6387364 35.4412935)",486,195,205,49.582,0.0,5.5,5.5,0,,0.0,,,0,0,0,0,0,,0.0,0.002016861,-0.002,,1.8,1.9,0,0,0,0.0,0.27588555600000003,0.06598888900000001,0.469602222,3.6700000000000004e-05,0.029595556000000002,0.020084444,0.001168889,0.006296667,0.057891110999999995,0.001375556,0.00253,0.012711111,3.2200000000000003e-05,0.015611111,0.00633,0.000127778,0.0,0.0,0.001487778,5984.0
"LINESTRING (139.6371438 35.4420907,139.6366674 35.4417703)",487,196,203,55.963,5.5,5.5,18.0,1,30.0,25.0,6.0,1.0,1,0,0,0,0,,0.72,0.00357379,-0.0036,40.0,1.1,1.3,0,0,1,0.305555555555556,0.247987963,0.083332407,0.354530556,0.000980556,0.011696296,0.04842963,0.004257407,0.011137036999999999,0.043464815,0.000986111,0.064780556,0.01250463,0.0,0.032739815,0.010634258999999998,0.05254537,0.0,0.0,0.0,3598.666667
"LINESTRING (139.6360897 35.4414185,139.6366674 35.4417703)",488,196,435,65.339,5.5,5.5,18.0,1,19.0,16.0,14.0,2.0,1,0,0,0,0,,1.125,0.001530479,-0.0015,40.0,1.1,1.2,0,0,1,0.305555555555556,0.200461905,0.033754762,0.232562698,0.002236508,0.039638095,0.024888888999999997,0.0047658729999999995,0.004249206,0.134980952,2.38e-06,0.060210317,0.012772222,0.001569841,0.080714286,0.130931746,0.00445,0.0,0.000644444,0.00242381,5173.571429
"LINESTRING (139.6371188 35.4413675,139.6367138 35.4417318,139.6366674 35.4417703)",489,196,207,60.653999999999996,5.5,5.5,14.0,1,,0.0,,,1,0,0,0,0,,0.0,0.0,0.0,30.0,1.1,1.1,0,0,1,0.3928571428571429,0.19067685199999998,0.072816667,0.418478704,0.025737037,0.002578704,0.039913889,0.0018268520000000001,0.021773148,0.049059259,0.000128704,0.060944444,0.007269444,0.000148148,0.057108333,0.007776852,0.0133,4.63e-06,9.259999999999999e-07,0.000285185,5431.0
"LINESTRING (139.6364176 35.4420024,139.6365948 35.4418377,139.6366674 35.4417703)",490,196,689,34.324,5.5,5.5,14.0,1,22.0,21.0,20.0,2.0,1,0,0,0,0,,0.666666667,0.0029134129999999997,-0.0029,30.0,1.1,1.2,0,0,1,0.3928571428571429,0.178012963,0.062805556,0.186235185,0.010690741,0.012818518999999999,0.038718519,0.004690741,0.009711111,0.049925925999999995,0.00072037,0.38482592600000004,0.01675,0.0,0.022322222000000003,5.3700000000000004e-05,0.000431481,0.0,5.56e-05,0.001881481,3483.0
"LINESTRING (139.6378564 35.4414207,139.6374157 35.4410899)",491,197,204,54.286,2.5,2.5,14.0,1,,0.0,,,1,0,0,0,0,,0.0,0.003684191,-0.0037,30.0,1.4,1.6,0,0,1,0.178571428571429,0.19805555600000002,0.118028889,0.36685888899999997,0.0006122219999999999,0.026721111000000002,0.048387778,0.002701111,0.0154,0.075787778,0.008162222,0.076243333,0.009768889000000001,0.0,0.023585556,0.005193333,0.0,0.0,3.3299999999999996e-05,0.000622222,4290.8
"LINESTRING (139.6368681 35.4406861,139.6374157 35.4410899)",492,197,200,66.911,2.5,2.5,14.0,1,,0.0,,,1,0,0,0,0,,0.0,-0.001494523,0.0015,30.0,1.4,1.3,0,0,1,0.178571428571429,0.184590476,0.07586269799999999,0.440742064,0.0024944439999999997,0.013080159,0.037201587,0.0026357140000000004,0.007357936999999999,0.110631746,0.012502381000000002,0.029399206,0.007807143000000001,0.00033888900000000004,0.026376984,0.026557143,0.003587302,0.0,0.0,0.002219048,2990.714286
"LINESTRING (139.6378592 35.4406803,139.6374157 35.4410899)",493,197,198,60.733999999999995,5.5,5.5,14.0,1,,0.0,,,1,0,0,0,0,,0.0,0.006586097,-0.0066,30.0,1.4,1.8,0,0,1,0.3928571428571429,0.21544444399999998,0.106819444,0.336122222,0.01020463,0.049900926,0.044912963,0.001493519,0.018715741,0.061274074000000005,0.020908333,0.07116574099999999,0.004913889,0.000162037,0.008784259,0.031267592999999996,0.001465741,0.0,1.76e-05,0.00046296300000000005,2873.5
"LINESTRING (139.6371188 35.4413675,139.6374157 35.4410899)",494,197,207,40.942,5.5,5.5,14.0,1,,0.0,,,1,0,0,0,0,,0.0,-0.007327439,0.0073,30.0,1.4,1.1,0,0,1,0.3928571428571429,0.22119027800000002,0.147765278,0.432605556,0.000493056,0.012223611,0.060495833,0.004138889000000001,0.010820833,0.015931944,0.0047361109999999994,0.036941667000000004,0.014294444,3.3299999999999996e-05,0.008059722,0.000622222,0.001619444,0.0,0.0009555560000000001,0.0033083329999999997,4277.5
"LINESTRING (139.6383218 35.4410025,139.6378592 35.4406803)",495,198,205,55.135,0.0,5.5,5.5,0,,0.0,,,0,0,0,0,0,,0.0,0.00181373,-0.0018,,1.8,1.9,0,0,0,0.0,0.185908333,0.071462037,0.47465648200000005,0.0,0.006024074,0.038307407,0.0013611110000000001,0.040548148,0.014592593000000001,0.0066425930000000005,0.046581480999999994,0.00335,0.000312963,0.037388889,0.026376852000000003,0.000766667,0.0,0.00097037,0.0031435190000000004,7489.166667
"LINESTRING (139.6373293 35.4402793,139.6378592 35.4406803)",496,198,201,65.51899999999999,0.0,5.5,5.5,0,,0.0,,,0,0,0,0,0,,0.0,0.001526275,-0.0015,,1.8,1.9,0,0,0,0.0,0.168014286,0.064711111,0.49367777799999996,0.0,0.009292857,0.055856349000000007,0.002292063,0.01440873,0.014148413,0.0038246029999999998,0.0261,0.0034984129999999997,1.3500000000000001e-05,0.098714286,0.006033333,0.000983333,0.0,0.0,0.0016571429999999998,6619.285714
"LINESTRING (139.6383264 35.4402573,139.638239 35.4403365,139.6378592 35.4406803)",497,198,199,63.275,5.5,5.5,14.0,1,,0.0,,,1,0,0,0,0,,0.0,0.003160806,-0.0032,30.0,1.8,2.0,0,0,1,0.3928571428571429,0.20614444399999998,0.084418519,0.437993519,0.0,0.000213889,0.064585185,0.001752778,0.018983333,0.037955556,0.000118519,0.020542593,0.012138889,0.000436111,0.050722222000000004,0.026535185,1.9399999999999997e-05,0.0,0.0,0.00127037,6510.5
"LINESTRING (139.6387719 35.439846,139.6384153 35.4401752,139.6383264 35.4402573)",498,199,409,60.996,5.0,5.0,14.0,1,,0.0,,,0,0,0,0,0,,0.0,0.006557807,-0.0066,30.0,2.0,2.4,0,0,0,0.3571428571428571,0.237851852,0.096077778,0.422886111,0.0,0.022119444,0.040587963,0.002773148,0.011003704,0.051184259,0.013989815,0.039343519,0.011018519,0.00020925900000000002,0.036989815,0.002689815,3.7e-06,0.0,0.0,0.001226852,1808.0
"LINESTRING (139.6377601 35.4398656,139.6382559 35.4402085,139.6383264 35.4402573)",499,199,202,67.298,5.5,5.5,20.5,1,,0.0,,,2,0,0,0,0,,0.0,0.0,0.0,50.0,2.0,2.0,0,0,1,0.26829268292682895,0.30076349199999997,0.029494443999999998,0.286769841,0.00010952399999999999,0.005796032,0.027330952000000002,0.002068254,0.007469048000000001,0.17836349199999998,0.007306349,0.054913492,0.005011905,5.16e-05,0.02342381,0.01664127,0.004819048,0.0,0.0,1.9e-05,8936.714286
"LINESTRING (139.6387732 35.4405829,139.6384055 35.4403149,139.6383264 35.4402573)",500,199,206,54.306000000000004,5.5,5.5,20.5,1,,0.0,,,2,0,0,0,0,,0.0,0.0,0.0,50.0,2.0,2.0,0,0,1,0.26829268292682895,0.31369222199999997,0.058448889000000004,0.23496111100000003,0.0,0.005328889,0.033826667000000005,0.002381111,0.013602221999999999,0.17933,0.011143333,0.066056667,0.007067778,0.000435556,0.016734443999999998,0.032695556,0.0006644439999999999,0.0,0.0,0.0030711109999999996,3700.8
"LINESTRING (139.6373293 35.4402793,139.6368681 35.4406861)",501,200,201,61.578,0.0,8.0,8.0,0,,0.0,,,0,0,0,0,0,,0.0,0.00974374,-0.0097,,1.3,1.9,0,0,0,0.0,0.19839722199999998,0.050234259,0.427496296,0.001978704,0.071502778,0.02497037,0.00102037,0.011419443999999999,0.11865185199999999,0.005012963,0.044927778,0.0020722220000000003,0.000125926,0.009462963000000001,0.012525926000000001,0.000118519,0.0,0.0,3.6099999999999997e-05,3608.333333
"LINESTRING (139.6377601 35.4398656,139.6376887 35.4399342,139.6373293 35.4402793)",502,201,202,60.326,0.0,8.0,8.0,0,,0.0,,,0,0,0,0,0,,0.0,0.00165766,-0.0017,,1.9,2.0,0,0,0,0.0,0.127046296,0.051351852,0.530826852,0.000375,0.054796295999999994,0.037515741,0.000646296,0.01234537,0.052925,0.008471296,0.020378703999999997,0.002861111,0.0,0.06735463,0.008181480999999999,1.39e-05,0.0,0.0,0.002377778,4055.833333
"LINESTRING (139.6382153 35.4394479,139.6378528 35.4397805,139.6377601 35.4398656)",503,202,383,62.111999999999995,0.0,8.0,8.0,0,,0.0,,,0,0,0,0,0,,0.0,0.009659969000000001,-0.0097,,2.0,2.6,0,0,0,0.0,0.171332407,0.069051852,0.523540741,0.00017129599999999998,0.017869443999999998,0.042925925999999996,0.001002778,0.011625926000000002,0.05547963,0.00115,0.056182407000000004,0.006191667,0.0,0.014574074,0.001390741,2.78e-06,0.0,3.24e-05,0.016465741000000002,1981.8333329999998
"LINESTRING (139.6371438 35.4420907,139.6372067 35.4420312,139.6375652 35.4416923)",504,203,208,58.48,0.0,6.5,6.5,0,30.0,24.0,17.0,2.0,0,0,0,0,0,,0.270833333,0.0034199729999999998,-0.0034,,1.3,1.5,0,0,0,0.0,0.168160185,0.05168611099999999,0.47510555600000004,0.001551852,0.038878704,0.048889815,0.001031481,0.025562037000000003,0.027347222,0.0,0.037707407000000005,0.015441667,0.000360185,0.035964815,0.0007527780000000001,0.0034407409999999998,0.0,0.000882407,0.00462037,11271.0
"LINESTRING (139.6368757 35.4423376,139.6370999 35.4421311,139.6371438 35.4420907)",505,203,691,36.655,0.0,6.5,6.5,0,,0.0,,,0,0,0,0,0,,0.0,0.0,0.0,,1.3,1.3,0,0,0,0.0,0.18283611100000002,0.090763889,0.421511111,0.000109722,0.0075847219999999995,0.026809722,0.002556944,0.005663889,0.053094444000000005,0.0016222220000000002,0.032406944,0.016538888999999998,1.39e-05,0.0159,0.089451389,0.0161375,0.0,0.00011944399999999999,0.003573611,5995.0
"LINESTRING (139.6378564 35.4414207,139.6383218 35.4410025)",506,204,205,62.769,0.0,6.5,6.5,0,,0.0,,,0,0,0,0,0,,0.0,0.004779429,-0.0048,,1.6,1.9,0,0,0,0.0,0.21459537,0.06537963,0.46903703700000005,3.8e-05,0.03110463,0.05409351900000001,0.0014324070000000001,0.018435185,0.016337037,0.004352778,0.031462963,0.003810185,4.07e-05,0.022522222,0.01599537,0.001122222,0.0,0.000158333,0.004075,8281.333333
"LINESTRING (139.6375652 35.4416923,139.6378564 35.4414207)",507,204,208,40.1,0.0,6.5,6.5,0,,0.0,,,0,0,0,0,0,,0.0,-0.002493766,0.0025,,1.6,1.5,0,0,0,0.0,0.18078611100000003,0.061566667,0.5931333329999999,0.0,0.0040375,0.038819444,0.0014680560000000001,0.013275,0.007544444,0.002347222,0.034345833,0.0028430559999999996,0.0,0.031183332999999997,0.001391667,0.0,0.0,0.0,0.012404166999999999,2673.75
"LINESTRING (139.6383218 35.4410025,139.6387057 35.4406457,139.6387732 35.4405829)",508,205,206,62.042,0.0,6.5,6.5,0,,0.0,,,0,0,0,0,0,,0.0,0.001611811,-0.0016,,1.9,2.0,0,0,0,0.0,0.245525926,0.069363889,0.443236111,8.7e-05,0.033574074,0.030528704,0.001112037,0.017973148,0.065999074,0.003435185,0.018306481,0.001068519,0.0,0.0391,0.016115741,0.000325,0.0,1.0199999999999999e-05,0.000196296,2527.666667
"LINESTRING (139.6387732 35.4405829,139.6388675 35.4404947,139.639223 35.440162)",509,206,353,62.055,0.0,6.5,6.5,0,,0.0,,,0,0,0,0,0,,0.0,0.008057368,-0.0081,,2.0,2.5,0,0,0,0.0,0.166764815,0.04635,0.5251231479999999,0.0,0.009091667,0.032940741,0.00132037,0.016567593000000002,0.08002129599999999,0.014549073999999999,0.035511111,0.00210463,0.0,0.038087962999999996,0.020403703999999998,0.000108333,0.0,0.000237037,3.52e-05,1941.0
"LINESTRING (139.6375652 35.4416923,139.6371188 35.4413675)",510,207,208,54.22,0.0,6.5,6.5,0,,0.0,,,0,0,0,0,0,,0.0,0.007377351999999999,-0.0074,,1.1,1.5,0,0,0,0.0,0.156937778,0.037961111,0.281678889,0.140743333,0.020578889,0.019196667,0.000103333,0.009248889,0.056646667000000005,0.018655556,0.17975666699999998,0.002047778,2.6700000000000002e-05,0.009486666999999999,0.012602222,0.000753333,0.0,0.0,0.002126667,9260.8
"LINESTRING (139.638038 35.4420239,139.6379873 35.44199,139.6375652 35.4416923)",511,208,209,56.518,0.0,6.5,6.5,0,30.0,23.1875,7.0,2.0,0,0,0,0,0,,0.28032345,0.0035386959999999996,-0.0035,,1.5,1.7,0,0,0,0.0,0.152075,0.057080556,0.5168666670000001,0.0,0.029391667000000003,0.071039815,0.000768519,0.021905556,0.04902963,0.0055518519999999995,0.047312037,0.002535185,0.0,0.022219443999999998,0.001478704,0.0,0.0,0.0,0.0014416670000000002,3834.666667
"LINESTRING (139.6287063 35.436989,139.6287396 35.436941)",512,210,456,6.131,0.0,6.5,6.5,0,,0.0,,,0,0,0,1,0,,0.0,0.016310553000000002,-0.0163,,1.4,1.5,1,0,0,0.0,0.000122222,0.155138889,0.6526222220000001,0.0,0.014044444,0.03625,0.001366667,0.009694444,0.014361111000000001,1.67e-05,0.082822222,0.0027333329999999997,0.0,0.000177778,5e-05,0.0,0.0,0.002027778,0.0017833329999999998,4822.0
"LINESTRING (139.6289607 35.4366196,139.6289041 35.4367019,139.6287396 35.436941)",513,210,702,40.968999999999994,0.0,6.5,6.5,0,,0.0,,,0,0,0,0,0,,0.0,0.00244087,-0.0024,,1.4,1.5,0,0,0,0.0,0.14900833300000002,0.11932916699999999,0.394169444,0.0007722219999999999,0.017568056000000002,0.047840278,0.001443056,0.008861111,0.080170833,0.011884722,0.10081527800000001,0.007334721999999999,0.0,0.003298611,0.002625,0.0,0.0,0.000573611,0.00325,9190.0
"LINESTRING (139.629253 35.4371862,139.6287396 35.436941)",514,210,455,53.913999999999994,4.0,4.0,17.0,1,,0.0,,,2,0,0,0,0,,0.0,-0.001854806,0.0019,,1.4,1.3,0,0,1,0.23529411764705901,0.11594666699999999,0.109836667,0.316532222,0.0,0.025743332999999997,0.042972222000000004,0.0012088889999999999,0.012506666999999999,0.19380555600000002,0.06526222200000001,0.054938889000000005,0.007271110999999999,0.0,0.028563333,0.001285556,0.0,0.0,0.0,0.001495556,4073.6
"LINESTRING (139.6317455 35.4383959,139.6317609 35.4383739)",515,211,477,2.8160000000000003,4.5,4.5,13.0,1,,0.0,,,1,0,0,1,0,,0.0,0.0,0.0,30.0,1.0,1.0,1,0,0,0.0,0.060783332999999995,0.082133333,0.428783333,0.0,0.0007944439999999999,0.022977777999999997,0.005711111,0.006355556,0.049038889,0.007061111,0.051016667,0.009011111,0.0,0.270561111,0.0,0.0,0.0,0.0,0.001844444,707.0
"LINESTRING (139.6321695 35.4378015,139.6317609 35.4383739)",516,211,432,73.63,4.5,4.5,13.0,1,,0.0,,,1,0,0,1,0,,0.0,0.0013581420000000001,-0.0014,30.0,1.0,1.1,0,0,1,0.34615384615384603,0.15119603199999998,0.119495238,0.37752381,0.0,0.04631746,0.048609524,0.0019071429999999998,0.009573016,0.073428571,0.003796032,0.039488889,0.0035444440000000003,0.0,0.089138889,0.0002,6.35e-06,0.0,0.0,0.004488889,5631.428571
"LINESTRING (139.6317609 35.4383739,139.6313189 35.4381605)",517,211,485,46.54600000000001,4.0,4.0,17.0,1,,0.0,,,2,0,0,0,0,,0.0,0.0,0.0,,1.0,1.0,0,0,1,0.23529411764705901,0.128581111,0.09905777800000001,0.350117778,0.008108889000000001,0.008058889,0.03743,0.000598889,0.00604,0.220853333,0.04905555599999999,0.035016667,0.00019444400000000002,0.0,0.047758889000000006,0.000301111,0.0,0.0,1.11e-06,0.00033333300000000006,1528.6
"LINESTRING (139.6293415 35.43927,139.6285267 35.4389005)",518,212,461,84.48,4.5,4.5,13.0,1,,0.0,,,2,0,0,0,0,,0.0,-0.013020833,0.013000000000000001,,1.8,0.7,0,0,1,0.34615384615384603,0.23526111100000002,0.041896527999999995,0.17757916699999998,0.0054076390000000005,0.088954861,0.008839583,0.001230556,0.007842360999999999,0.234888194,0.027859722000000003,0.03235625,0.001221528,0.0,0.041047222,0.028124306,0.019070139,0.0,0.0,0.004163194,7966.375
"LINESTRING (139.6293415 35.43927,139.6296366 35.4388171)",519,212,469,57.016999999999996,0.0,7.5,7.5,0,,0.0,,,0,0,0,0,0,,0.0,-0.01227704,0.0123,,1.8,1.1,0,0,0,0.0,0.17960370399999998,0.10334444400000001,0.507709259,0.0,0.035719443999999996,0.03989537,0.001032407,0.017801852,0.022853704,0.0006138890000000001,0.043294444,0.0025370370000000002,0.0,0.019208333,2.22e-05,0.0,0.0,0.0,0.005476852,3759.666667
"LINESTRING (139.6290451 35.4396027,139.6293415 35.43927)",520,212,257,45.711999999999996,5.5,5.5,15.0,1,,0.0,,,3,0,0,0,0,,0.0,0.0,0.0,,1.8,1.8,0,0,1,0.3666666666666671,0.237145556,0.081344444,0.345965556,0.002516667,0.018696667,0.038446667000000004,0.00443,0.017553333,0.079858889,0.029352222,0.063943333,0.00434,8.669999999999999e-05,0.053316667000000005,0.00674,0.000767778,0.0,0.0,0.0034133329999999997,2174.8
"LINESTRING (139.6297176 35.4394368,139.6293415 35.43927)",521,212,436,38.793,4.5,4.5,13.0,1,,0.0,,,2,0,0,0,0,,0.0,-0.023200062,0.0232,,1.8,0.9,0,0,1,0.34615384615384603,0.20552638899999998,0.056679167,0.318645833,0.003863889,0.016763889,0.030254167000000002,0.002181944,0.007419444,0.16850138899999997,0.049761111,0.013790278000000001,0.002333333,0.0,0.046386110999999994,0.013319444,0.0034694440000000003,0.0,0.0,0.0007736110000000001,10859.5
"LINESTRING (139.6304191 35.4377327,139.630015 35.4375378)",522,213,481,42.543,4.0,4.0,17.0,1,,0.0,,,2,0,0,0,0,,0.0,0.0,0.0,,1.2,1.2,0,0,1,0.23529411764705901,0.120876389,0.09555833300000001,0.311641667,0.000113889,0.023451389,0.035123611,0.0009375,0.0034347220000000003,0.197036111,0.078361111,0.037409722,0.0015444439999999999,0.0,0.076001389,0.0005222219999999999,0.0,0.0,0.0,0.009152778,1590.25
"LINESTRING (139.6304191 35.4377327,139.630947 35.4369944)",523,213,463,95.01,0.0,7.5,7.5,0,,0.0,,,0,0,0,0,0,,0.0,0.002105042,-0.0021,,1.2,1.4,0,0,0,0.0,0.134262346,0.057138272000000004,0.43444938299999997,0.0,0.029095679,0.044531481,0.00067716,0.013844444,0.090303704,0.003014198,0.068462963,0.002530864,0.0,0.093103086,0.006175309,9.379999999999999e-05,0.0,0.0,0.0032290120000000003,3435.888889
"LINESTRING (139.6307968 35.4379125,139.6304191 35.4377327)",524,213,443,39.631,4.0,4.0,17.0,1,,0.0,,,2,0,0,0,0,,0.0,-0.005046554,0.005,,1.2,1.0,0,0,1,0.23529411764705901,0.14299722199999998,0.071286111,0.285191667,1.11e-05,0.017129167,0.052580555999999994,0.001494444,0.009684722,0.20950833300000002,0.075819444,0.034859722,0.002451389,6.94e-06,0.05686805599999999,0.0064875,0.0,0.0,0.0005680559999999999,0.010434721999999999,4071.75
"LINESTRING (139.630383 35.4377754,139.6304191 35.4377327)",525,213,467,5.765,0.0,7.5,7.5,0,,0.0,,,0,0,0,0,0,,0.0,0.017346054,-0.0173,,1.2,1.3,1,0,0,0.0,0.103761111,0.059355556,0.42732222200000003,0.0,2.78e-05,0.022983332999999998,0.000366667,0.002277778,0.0196,0.00025,0.039327778,0.010561111000000001,0.0036,0.08678888900000001,0.051294444,3.8900000000000004e-05,0.0,0.0,0.049994444000000006,22041.0
